config,regime,setout,family,degree,rep,n_true,eff,tau,L1,L2,L3,twin_frac,n_probes
clean/fork_b0.5/fitted_moment_d80,clean,fork_b0.5,fitted_moment,80.0,7,800,1.0,0.3636362552642822,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/fitted_moment_d160,clean,fork_b0.5,fitted_moment,160.0,7,800,1.0,0.363636314868927,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/comb_prod_d40,clean,fork_b0.5,comb_prod,40.0,7,800,1.0,0.3628080189228058,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/comb_prod_d44,clean,fork_b0.5,comb_prod,44.0,7,800,1.0,0.36242416501045227,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/normalized_half_comb_d40,clean,fork_b0.5,normalized_half_comb,40.0,7,800,1.0,0.14114350080490112,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/normalized_half_comb_d44,clean,fork_b0.5,normalized_half_comb,44.0,7,800,1.0,0.1387515813112259,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/fitted_moment_d32,clean,fork_b0.5,fitted_moment,32.0,8,800,1.0,0.0010803784243762493,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/fitted_moment_d40,clean,fork_b0.5,fitted_moment,40.0,8,800,1.0,0.0010704785818234086,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/fitted_moment_d44,clean,fork_b0.5,fitted_moment,44.0,8,800,1.0,0.0010649190517142415,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/fitted_moment_d80,clean,fork_b0.5,fitted_moment,80.0,8,800,1.0,0.0010473576840013266,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/fitted_moment_d160,clean,fork_b0.5,fitted_moment,160.0,8,800,1.0,0.0010358551517128944,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/comb_prod_d40,clean,fork_b0.5,comb_prod,40.0,8,800,1.0,0.1578034609556198,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/comb_prod_d44,clean,fork_b0.5,comb_prod,44.0,8,800,1.0,0.1572285294532776,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/normalized_half_comb_d40,clean,fork_b0.5,normalized_half_comb,40.0,8,800,1.0,0.03263535723090172,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/normalized_half_comb_d44,clean,fork_b0.5,normalized_half_comb,44.0,8,800,1.0,0.030216652899980545,0.0,0.0,0.0,0.0025,5
clean/fork_b0.5/fitted_moment_d32,clean,fork_b0.5,fitted_moment,32.0,9,800,1.0,0.3636361062526703,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/fitted_moment_d40,clean,fork_b0.5,fitted_moment,40.0,9,800,1.0,0.3636361360549927,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/fitted_moment_d44,clean,fork_b0.5,fitted_moment,44.0,9,800,1.0,0.36363616585731506,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/fitted_moment_d80,clean,fork_b0.5,fitted_moment,80.0,9,800,1.0,0.3636362552642822,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/fitted_moment_d160,clean,fork_b0.5,fitted_moment,160.0,9,800,1.0,0.363636314868927,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/comb_prod_d40,clean,fork_b0.5,comb_prod,40.0,9,800,1.0,0.3628080189228058,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/comb_prod_d44,clean,fork_b0.5,comb_prod,44.0,9,800,1.0,0.36242416501045227,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/normalized_half_comb_d40,clean,fork_b0.5,normalized_half_comb,40.0,9,800,1.0,0.14114350080490112,0.0,0.0,0.0,0.0,5
clean/fork_b0.5/normalized_half_comb_d44,clean,fork_b0.5,normalized_half_comb,44.0,9,800,1.0,0.1387515813112259,0.0,0.0,0.0,0.0,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,0,785,0.9656050955414013,128094.9296875,0.033121019108280254,0.0,0.0012738853503184713,0.04076433121019108,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,0,785,0.01019108280254777,1010979520.0,0.04076433121019108,0.9477707006369427,0.0012738853503184713,0.04076433121019108,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,0,785,0.015286624203821656,1145459456.0,0.04076433121019108,0.9426751592356688,0.0012738853503184713,0.04076433121019108,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,0,785,0.007643312101910828,4359443456.0,0.04076433121019108,0.9503184713375796,0.0012738853503184713,0.04076433121019108,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,0,785,0.007643312101910828,4358084608.0,0.04076433121019108,0.9503184713375796,0.0012738853503184713,0.04076433121019108,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,0,785,0.9515923566878981,0.1527533233165741,0.03694267515923567,0.0,0.011464968152866241,0.04076433121019108,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,0,785,0.956687898089172,0.15035869181156158,0.03184713375796178,0.0,0.011464968152866241,0.04076433121019108,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,1,777,0.972972972972973,0.014001845382153988,0.02702702702702703,0.0,0.0,0.03474903474903475,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,1,777,0.972972972972973,0.013688482344150543,0.02702702702702703,0.0,0.0,0.03474903474903475,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,1,777,0.972972972972973,0.013625767081975937,0.02702702702702703,0.0,0.0,0.03474903474903475,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,1,777,0.972972972972973,0.013553299009799957,0.02702702702702703,0.0,0.0,0.03474903474903475,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,1,777,0.972972972972973,0.013543718494474888,0.02702702702702703,0.0,0.0,0.03474903474903475,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,1,777,0.9678249678249679,0.06687100231647491,0.02702702702702703,0.001287001287001287,0.003861003861003861,0.03474903474903475,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,1,777,0.9691119691119691,0.04485616832971573,0.02702702702702703,0.0,0.003861003861003861,0.03474903474903475,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,2,793,0.9823455233291298,6590.525390625,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,2,793,0.9823455233291298,4266.87060546875,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,2,793,0.9823455233291298,2104.8818359375,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,2,793,0.9823455233291298,971.2720947265625,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,2,793,0.9823455233291298,318.1161193847656,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,2,793,0.9621689785624212,0.18836653232574463,0.02395964691046658,0.006305170239596469,0.007566204287515763,0.025220680958385876,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,2,793,0.9684741488020177,0.15208716690540314,0.02395964691046658,0.0,0.007566204287515763,0.025220680958385876,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,3,784,0.9770408163265306,0.00598158547654748,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,3,784,0.9770408163265306,0.005981591064482927,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,3,784,0.9770408163265306,0.005981838330626488,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,3,784,0.9770408163265306,1.7320221662521362,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,3,784,0.9770408163265306,0.005982039496302605,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,3,784,0.9770408163265306,0.15097010135650635,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,3,784,0.9770408163265306,0.15303947031497955,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,4,784,0.9566326530612245,1.1422795057296753,0.04336734693877551,0.0,0.0,0.04336734693877551,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,4,784,0.9566326530612245,1.2305370569229126,0.04336734693877551,0.0,0.0,0.04336734693877551,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,4,784,0.9566326530612245,1.236000895500183,0.04336734693877551,0.0,0.0,0.04336734693877551,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,4,784,0.9566326530612245,1.2465909719467163,0.04336734693877551,0.0,0.0,0.04336734693877551,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,4,784,0.9566326530612245,1.2481626272201538,0.04336734693877551,0.0,0.0,0.04336734693877551,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,4,784,0.9451530612244898,0.26751792430877686,0.036989795918367346,0.0,0.017857142857142856,0.04336734693877551,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,4,784,0.9451530612244898,0.22998961806297302,0.036989795918367346,0.0,0.017857142857142856,0.04336734693877551,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,5,791,0.9810366624525917,0.017787916585803032,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,5,791,0.9810366624525917,0.0177869014441967,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,5,791,0.9810366624525917,0.017786715179681778,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,5,791,0.9810366624525917,0.017786726355552673,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,5,791,0.9810366624525917,0.017786569893360138,0.018963337547408345,0.0,0.0,0.03666245259165613,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,5,791,0.9709228824273072,0.15425391495227814,0.029077117572692796,0.0,0.0,0.03666245259165613,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,5,791,0.9709228824273072,0.15542636811733246,0.029077117572692796,0.0,0.0,0.03666245259165613,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,6,782,0.9667519181585678,1.9906102418899536,0.03324808184143223,0.0,0.0,0.03964194373401535,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,6,782,0.9667519181585678,17.417917251586914,0.03324808184143223,0.0,0.0,0.03964194373401535,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,6,782,0.9667519181585678,1.9986934661865234,0.03324808184143223,0.0,0.0,0.03964194373401535,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,6,782,0.9667519181585678,2.0635569095611572,0.03324808184143223,0.0,0.0,0.03964194373401535,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,6,782,0.9667519181585678,1.694365382194519,0.03324808184143223,0.0,0.0,0.03964194373401535,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,6,782,0.9578005115089514,0.18836653232574463,0.03324808184143223,0.0025575447570332483,0.00639386189258312,0.03964194373401535,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,6,782,0.9629156010230179,0.148378387093544,0.030690537084398978,0.0,0.00639386189258312,0.03964194373401535,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,7,794,0.9848866498740554,0.12248928099870682,0.015113350125944584,0.0,0.0,0.49496221662468515,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,7,794,0.982367758186398,0.08680487424135208,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,7,794,0.982367758186398,0.0873589813709259,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,7,794,0.982367758186398,0.08745315670967102,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,7,794,0.982367758186398,0.08745283633470535,0.017632241813602016,0.0,0.0,0.49496221662468515,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,7,794,0.9672544080604534,0.24954555928707123,0.0163727959697733,0.006297229219143577,0.010075566750629723,0.49496221662468515,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,7,794,0.9735516372795969,0.19161264598369598,0.0163727959697733,0.0,0.010075566750629723,0.49496221662468515,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,8,784,0.9732142857142857,129.50062561035156,0.025510204081632654,0.0012755102040816326,0.0,0.03443877551020408,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,8,784,0.9719387755102041,3560.5107421875,0.02806122448979592,0.0,0.0,0.03443877551020408,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,8,784,0.01020408163265306,2493095.0,0.03443877551020408,0.9553571428571429,0.0,0.03443877551020408,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,8,784,0.00510204081632653,7521656.5,0.03443877551020408,0.9604591836734694,0.0,0.03443877551020408,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,8,784,0.9668367346938775,5.6461672143237607e-11,0.02806122448979592,0.00510204081632653,0.0,0.03443877551020408,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,8,784,0.9668367346938775,0.1488265097141266,0.02423469387755102,0.0,0.008928571428571428,0.03443877551020408,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,8,784,0.9630102040816326,0.15035869181156158,0.02806122448979592,0.0,0.008928571428571428,0.03443877551020408,5
moderate/gamma1/fitted_moment_d32,moderate,gamma1,fitted_moment,32.0,9,785,0.9707006369426752,5366.23095703125,0.02802547770700637,0.0012738853503184713,0.0,0.034394904458598725,5
moderate/gamma1/fitted_moment_d40,moderate,gamma1,fitted_moment,40.0,9,785,0.9732484076433121,47920.5625,0.0267515923566879,0.0,0.0,0.034394904458598725,5
moderate/gamma1/fitted_moment_d44,moderate,gamma1,fitted_moment,44.0,9,785,0.9732484076433121,270051.53125,0.0267515923566879,0.0,0.0,0.034394904458598725,5
moderate/gamma1/fitted_moment_d80,moderate,gamma1,fitted_moment,80.0,9,785,0.49171974522292994,4442.50341796875,0.03184713375796178,0.4764331210191083,0.0,0.034394904458598725,5
moderate/gamma1/fitted_moment_d160,moderate,gamma1,fitted_moment,160.0,9,785,0.9694267515923567,3.70446628927823e-09,0.0267515923566879,0.003821656050955414,0.0,0.034394904458598725,5
moderate/gamma1/comb_prod_d40,moderate,gamma1,comb_prod,40.0,9,785,0.9630573248407643,0.1527533233165741,0.030573248407643312,0.0,0.006369426751592357,0.034394904458598725,5
moderate/gamma1/comb_prod_d44,moderate,gamma1,comb_prod,44.0,9,785,0.9668789808917198,0.15035869181156158,0.0267515923566879,0.0,0.006369426751592357,0.034394904458598725,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,0,785,0.9681528662420382,0.29444143176078796,0.03184713375796178,0.0,0.0,0.04076433121019108,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,0,785,0.9681528662420382,0.17307698726654053,0.03184713375796178,0.0,0.0,0.04076433121019108,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,0,785,0.9681528662420382,0.43651729822158813,0.03184713375796178,0.0,0.0,0.04076433121019108,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,0,785,0.9681528662420382,0.2944414019584656,0.03184713375796178,0.0,0.0,0.04076433121019108,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,0,785,0.9681528662420382,0.2944413721561432,0.03184713375796178,0.0,0.0,0.04076433121019108,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,0,785,0.9363057324840764,0.2003103792667389,0.03694267515923567,0.01019108280254777,0.016560509554140127,0.04076433121019108,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,0,785,0.9464968152866242,0.1567820906639099,0.03694267515923567,0.0,0.016560509554140127,0.04076433121019108,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,1,777,0.9665379665379665,0.29663199186325073,0.03346203346203346,0.0,0.0,0.03474903474903475,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,1,777,0.9665379665379665,0.2967051863670349,0.03346203346203346,0.0,0.0,0.03474903474903475,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,1,777,0.9665379665379665,0.2967132031917572,0.03346203346203346,0.0,0.0,0.03474903474903475,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,1,777,0.9665379665379665,0.2967178523540497,0.03346203346203346,0.0,0.0,0.03474903474903475,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,1,777,0.9665379665379665,0.2967182397842407,0.03346203346203346,0.0,0.0,0.03474903474903475,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,1,777,0.9691119691119691,0.06173224374651909,0.02702702702702703,0.0,0.003861003861003861,0.03474903474903475,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,1,777,0.9665379665379665,0.08778050541877747,0.02702702702702703,0.002574002574002574,0.003861003861003861,0.03474903474903475,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,2,793,0.9823455233291298,0.0022435039281845093,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,2,793,0.9823455233291298,0.0022434459533542395,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,2,793,0.9823455233291298,0.0022434343118220568,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,2,793,0.9823455233291298,0.002243346767500043,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,2,793,0.9823455233291298,0.0022433060221374035,0.017654476670870115,0.0,0.0,0.025220680958385876,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,2,793,0.9495586380832283,0.2003103792667389,0.02395964691046658,0.012610340479192938,0.013871374527112233,0.025220680958385876,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,2,793,0.9621689785624212,0.1567820906639099,0.02395964691046658,0.0,0.013871374527112233,0.025220680958385876,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,3,784,0.9770408163265306,0.002102465135976672,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,3,784,0.9770408163265306,0.00210188003256917,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,3,784,0.9770408163265306,0.002101645804941654,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,3,784,0.9770408163265306,0.002100937534123659,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,3,784,0.9770408163265306,0.0021005079615861177,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,3,784,0.9770408163265306,0.1370719075202942,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,3,784,0.9770408163265306,0.13812890648841858,0.02295918367346939,0.0,0.0,0.030612244897959183,5
moderate/gamma2/fitted_moment_d32,moderate,gamma2,fitted_moment,32.0,4,784,0.9591836734693877,0.0132625512778759,0.04081632653061224,0.0,0.0,0.04336734693877551,5
moderate/gamma2/fitted_moment_d40,moderate,gamma2,fitted_moment,40.0,4,784,0.9591836734693877,0.012872692197561264,0.04081632653061224,0.0,0.0,0.04336734693877551,5
moderate/gamma2/fitted_moment_d44,moderate,gamma2,fitted_moment,44.0,4,784,0.9591836734693877,0.01284366101026535,0.04081632653061224,0.0,0.0,0.04336734693877551,5
moderate/gamma2/fitted_moment_d80,moderate,gamma2,fitted_moment,80.0,4,784,0.9591836734693877,0.012810798361897469,0.04081632653061224,0.0,0.0,0.04336734693877551,5
moderate/gamma2/fitted_moment_d160,moderate,gamma2,fitted_moment,160.0,4,784,0.9591836734693877,0.012796171009540558,0.04081632653061224,0.0,0.0,0.04336734693877551,5
moderate/gamma2/comb_prod_d40,moderate,gamma2,comb_prod,40.0,4,784,0.9247448979591837,0.2387898862361908,0.036989795918367346,0.01020408163265306,0.02806122448979592,0.04336734693877551,5
moderate/gamma2/comb_prod_d44,moderate,gamma2,comb_prod,44.0,4,784,0.9349489795918368,0.17083977162837982,0.036989795918367346,0.0,0.02806122448979592,0.04336734693877551,5
